dice_coef,loss,val_dice_coef,val_loss
0.0137884268537,-0.0137884268537,0.0083707343787,-0.0083707343787
0.0162745681591,-0.0162745681591,0.00856947293505,-0.00856947293505
0.0168105413206,-0.0168105413206,0.00945334108546,-0.00945334108546
0.0172546623275,-0.0172546623275,0.00972219696268,-0.00972219696268
0.0175055094063,-0.0175055094063,0.0096509013325,-0.0096509013325
0.0178935079835,-0.0178935079835,0.00904381563887,-0.00904381563887
0.0170624096878,-0.0170624096878,0.00906317280605,-0.00906317280605
0.0182908657938,-0.0182908657938,0.00925971148536,-0.00925971148536
0.0172868592665,-0.0172868592665,0.00940710240975,-0.00940710240975
0.0183748109266,-0.0183748109266,0.00874584941193,-0.00874584941193
0.0187990730628,-0.0187990730628,0.00890089399181,-0.00890089399181
0.0184450520203,-0.0184450520203,0.0111328219995,-0.0111328219995
0.0188577434048,-0.0188577434048,0.0148285894655,-0.0148285894655
0.0180485559627,-0.0180485559627,0.0144084598869,-0.0144084598869
0.0190183448605,-0.0190183448605,0.0126024658792,-0.0126024658792
0.0187276797369,-0.0187276797369,0.0123673208058,-0.0123673208058
0.0186329154298,-0.0186329154298,0.0130297448486,-0.0130297448486
0.019457725063,-0.019457725063,0.0144242761657,-0.0144242761657
0.0192780267447,-0.0192780267447,0.0148255970329,-0.0148255970329
0.0187618749216,-0.0187618749216,0.0146393689327,-0.0146393689327
0.0199795324355,-0.0199795324355,0.0181090454571,-0.0181090454571
0.0195191631094,-0.0195191631094,0.0170934898779,-0.0170934898779
0.0187858719379,-0.0187858719379,0.0156624136493,-0.0156624136493
0.0199031764641,-0.0199031764641,0.014498435799,-0.014498435799
0.0199497813359,-0.0199497813359,0.0174234830774,-0.0174234830774
0.0205520555377,-0.0205520555377,0.0168768553995,-0.0168768553995
0.0209900915623,-0.0209900915623,0.0179265845567,-0.0179265845567
0.0202064644545,-0.0202064644545,0.0159515325911,-0.0159515325911
0.0216859715059,-0.0216859715059,0.0168527713045,-0.0168527713045
0.0210897391662,-0.0210897391662,0.0170203104615,-0.0170203104615
0.0223034655675,-0.0223034655675,0.0181703628972,-0.0181703628972
0.0216598592699,-0.0216598592699,0.0167249237187,-0.0167249237187
0.0213402023539,-0.0213402023539,0.0191285325214,-0.0191285325214
0.0219627387822,-0.0219627387822,0.0190432092175,-0.0190432092175
0.0223766405135,-0.0223766405135,0.0174935220741,-0.0174935220741
0.0231704602018,-0.0231704602018,0.0181436451152,-0.0181436451152
0.0217243583873,-0.0217243583873,0.0179034431465,-0.0179034431465
0.0205728227273,-0.0205728227273,0.0110286811367,-0.0110286811367
0.022126051411,-0.022126051411,0.0186367170885,-0.0186367170885
0.0241974333301,-0.0241974333301,0.0194868471473,-0.0194868471473
0.0226243272424,-0.0226243272424,0.0223027592525,-0.0223027592525
0.0229917515069,-0.0229917515069,0.0239270962775,-0.0239270962775
0.0242416385561,-0.0242416385561,0.0177093686536,-0.0177093686536
0.0238457998261,-0.0238457998261,0.0231698546559,-0.0231698546559
0.0239567892626,-0.0239567892626,0.022285265848,-0.022285265848
0.0240352556109,-0.0240352556109,0.0243754433468,-0.0243754433468
0.0233783014119,-0.0233783014119,0.0169852965511,-0.0169852965511
0.0251771911979,-0.0251771911979,0.0139926138334,-0.0139926138334
0.0240130355582,-0.0240130355582,0.0211092384532,-0.0211092384532
0.0242915119976,-0.0242915119976,0.0255396051332,-0.0255396051332
0.0254882872105,-0.0254882872105,0.0119785251096,-0.0119785251096
0.0250540161505,-0.0250540161505,0.0174457831308,-0.0174457831308
0.0248351084068,-0.0248351084068,0.0104845223948,-0.0104845223948
0.0254634091631,-0.0254634091631,0.0122241788544,-0.0122241788544
0.0270168213174,-0.0270168213174,0.0122459132224,-0.0122459132224
0.0257079305127,-0.0257079305127,0.0142558810301,-0.0142558810301
0.026960019581,-0.026960019581,0.0205974152312,-0.0205974152312
0.0275751650333,-0.0275751650333,0.0194079229608,-0.0194079229608
0.0285306431353,-0.0285306431353,0.0250532284379,-0.0250532284379
0.0272720010951,-0.0272720010951,0.0263100195676,-0.0263100195676
0.0279189275578,-0.0279189275578,0.0278934249654,-0.0278934249654
0.0290356675163,-0.0290356675163,0.02844842989,-0.02844842989
0.0280174540356,-0.0280174540356,0.0296664208174,-0.0296664208174
0.0283488135785,-0.0283488135785,0.026959473826,-0.026959473826
0.0283408081159,-0.0283408081159,0.0208851346746,-0.0208851346746
0.0296969424933,-0.0296969424933,0.0124746460468,-0.0124746460468
0.0291554477066,-0.0291554477066,0.0266702637076,-0.0266702637076
0.0303429817781,-0.0303429817781,0.0282211136073,-0.0282211136073
0.0302435934544,-0.0302435934544,0.0127713331021,-0.0127713331021
0.0287091648206,-0.0287091648206,0.0251887381077,-0.0251887381077
0.0312677759677,-0.0312677759677,0.0173595819622,-0.0173595819622
0.0305962501094,-0.0305962501094,0.0316582852975,-0.0316582852975
0.0305258218199,-0.0305258218199,0.0261030750349,-0.0261030750349
0.0321250649169,-0.0321250649169,0.0210674514994,-0.0210674514994
0.0321541253477,-0.0321541253477,0.0210540231317,-0.0210540231317
0.0347880110145,-0.0347880110145,0.0267968673259,-0.0267968673259
0.0338730102405,-0.0338730102405,0.0312581822276,-0.0312581822276
0.0324519515038,-0.0324519515038,0.0154991875403,-0.0154991875403
0.0318711591884,-0.0318711591884,0.0178998568095,-0.0178998568095
0.0330285655335,-0.0330285655335,0.027076581493,-0.027076581493
0.0335059262812,-0.0335059262812,0.0116372797638,-0.0116372797638
0.0342689193785,-0.0342689193785,0.0179870440625,-0.0179870440625
0.0358521873131,-0.0358521873131,0.0335532002151,-0.0335532002151
0.0347297612578,-0.0347297612578,0.0318399082869,-0.0318399082869
0.0362824425101,-0.0362824425101,0.0346291957423,-0.0346291957423
0.0375002717599,-0.0375002717599,0.0224675150588,-0.0224675150588
0.0354793142527,-0.0354793142527,0.0383357245475,-0.0383357245475
0.0369930580258,-0.0369930580258,0.0119428432547,-0.0119428432547
0.0355038195848,-0.0355038195848,0.0181820167229,-0.0181820167229
0.0377333164215,-0.0377333164215,0.0369544703513,-0.0369544703513
0.0373014122248,-0.0373014122248,0.0369713719934,-0.0369713719934
0.0375137977302,-0.0375137977302,0.0339200200513,-0.0339200200513
0.0389149948955,-0.0389149948955,0.0370378311723,-0.0370378311723
0.0394584655762,-0.0394584655762,0.0446053583175,-0.0446053583175
0.0389884725213,-0.0389884725213,0.0432842832059,-0.0432842832059
0.0391405940056,-0.0391405940056,0.0221394792199,-0.0221394792199
0.0404005359858,-0.0404005359858,0.0437944874167,-0.0437944874167
0.0408269867301,-0.0408269867301,0.0422527763993,-0.0422527763993
0.0412063926458,-0.0412063926458,0.0430785749108,-0.0430785749108
0.03973172158,-0.03973172158,0.0383060134947,-0.0383060134947
0.042311226204,-0.042311226204,0.0417888451368,-0.0417888451368
0.0433711241931,-0.0433711241931,0.041454474628,-0.041454474628
0.0462239563465,-0.0462239563465,0.0147354166955,-0.0147354166955
0.0464167233557,-0.0464167233557,0.0236048325896,-0.0236048325896
0.0451599996537,-0.0451599996537,0.0410834237933,-0.0410834237933
0.0462042387575,-0.0462042387575,0.0433056626469,-0.0433056626469
0.0453062284738,-0.0453062284738,0.0440387289971,-0.0440387289971
0.0464146416634,-0.0464146416634,0.0431186378002,-0.0431186378002
0.0462039530277,-0.0462039530277,0.0490169376135,-0.0490169376135
0.0480383072048,-0.0480383072048,0.0517200127244,-0.0517200127244
0.0497921712697,-0.0497921712697,0.0504554446787,-0.0504554446787
0.0501242257655,-0.0501242257655,0.0418406296521,-0.0418406296521
0.0506487704813,-0.0506487704813,0.049054896459,-0.049054896459
0.0492124255747,-0.0492124255747,0.0149151552469,-0.0149151552469
0.0524232100695,-0.0524232100695,0.0518931165338,-0.0518931165338
0.0502884496003,-0.0502884496003,0.0507272545248,-0.0507272545248
0.0532161474228,-0.0532161474228,0.0400994494557,-0.0400994494557
0.0504173714668,-0.0504173714668,0.0538577761501,-0.0538577761501
0.0544271804392,-0.0544271804392,0.0511384345591,-0.0511384345591
0.0533051386476,-0.0533051386476,0.0512190073729,-0.0512190073729
0.0563224129379,-0.0563224129379,0.0521774318069,-0.0521774318069
0.0538559637964,-0.0538559637964,0.0571104753762,-0.0571104753762
0.0550829410553,-0.0550829410553,0.0513180598617,-0.0513180598617
0.0581614181399,-0.0581614181399,0.0575489908457,-0.0575489908457
0.05866670385,-0.05866670385,0.0288591563702,-0.0288591563702
0.0592341221869,-0.0592341221869,0.0609660256654,-0.0609660256654
0.0591729510576,-0.0591729510576,0.0360063757747,-0.0360063757747
0.0629918094724,-0.0629918094724,0.0651706106961,-0.0651706106961
0.0600484449416,-0.0600484449416,0.0596925403923,-0.0596925403923
0.0596624884754,-0.0596624884754,0.0622023932636,-0.0622023932636
0.0614115051925,-0.0614115051925,0.0349995737895,-0.0349995737895
0.0625790767372,-0.0625790767372,0.0602446969599,-0.0602446969599
0.0643201977015,-0.0643201977015,0.0536179281771,-0.0536179281771
0.0692745454609,-0.0692745454609,0.031805601716,-0.031805601716
0.0712674174458,-0.0712674174458,0.0550267424434,-0.0550267424434
0.0715488322079,-0.0715488322079,0.0296487096697,-0.0296487096697
0.0674694251269,-0.0674694251269,0.0319833673537,-0.0319833673537
0.0722123235464,-0.0722123235464,0.0675720483065,-0.0675720483065
0.0746354319155,-0.0746354319155,0.0710274547338,-0.0710274547338
0.0733671024442,-0.0733671024442,0.0687914840877,-0.0687914840877
0.0713824011385,-0.0713824011385,0.0367866972461,-0.0367866972461
0.0744250621647,-0.0744250621647,0.0291713904589,-0.0291713904589
0.0758585326374,-0.0758585326374,0.0484463948756,-0.0484463948756
0.0750444181263,-0.0750444181263,0.0711826115847,-0.0711826115847
0.0792545907199,-0.0792545907199,0.0675450071692,-0.0675450071692
0.0776125766337,-0.0776125766337,0.0654536183923,-0.0654536183923
0.0794574141502,-0.0794574141502,0.0381869506091,-0.0381869506091
0.081476341933,-0.081476341933,0.0138237620704,-0.0138237620704
0.0787779897451,-0.0787779897451,0.0267697568983,-0.0267697568983
0.082610219717,-0.082610219717,0.0171798419207,-0.0171798419207
0.0851409062743,-0.0851409062743,0.0694608479738,-0.0694608479738
0.0847416855395,-0.0847416855395,0.0645462684333,-0.0645462684333
0.0867639280856,-0.0867639280856,0.0624272957444,-0.0624272957444
0.086725423485,-0.086725423485,0.0544945120811,-0.0544945120811
0.0857331715524,-0.0857331715524,0.0866754323244,-0.0866754323244
0.0898375883698,-0.0898375883698,0.0233861733228,-0.0233861733228
0.0888129711151,-0.0888129711151,0.021383815445,-0.021383815445
0.0866913795471,-0.0866913795471,0.0528252840042,-0.0528252840042
0.0935398280621,-0.0935398280621,0.014178390801,-0.014178390801
0.092927031219,-0.092927031219,0.0184193369001,-0.0184193369001
0.0924496002495,-0.0924496002495,0.0428359605372,-0.0428359605372
0.093374889344,-0.093374889344,0.0842207826674,-0.0842207826674
0.103176804632,-0.103176804632,0.0760024212301,-0.0760024212301
0.0974137201905,-0.0974137201905,0.0733784649521,-0.0733784649521
0.103111029416,-0.103111029416,0.0849673137069,-0.0849673137069
0.106181355566,-0.106181355566,0.0754474788904,-0.0754474788904
0.104779715091,-0.104779715091,0.0773530565202,-0.0773530565202
0.110337031633,-0.110337031633,0.090665473789,-0.090665473789
0.108618563414,-0.108618563414,0.0810805775225,-0.0810805775225
0.112388500571,-0.112388500571,0.092543605715,-0.092543605715
0.108199707419,-0.108199707419,0.0869232483208,-0.0869232483208
0.117094249278,-0.117094249278,0.0958844162524,-0.0958844162524
0.115583842248,-0.115583842248,0.0992995470762,-0.0992995470762
0.11860896498,-0.11860896498,0.0971648931503,-0.0971648931503
0.115618864447,-0.115618864447,0.0976464703679,-0.0976464703679
0.122568286955,-0.122568286955,0.0989995598793,-0.0989995598793
